Household ID,Household Type,Person ID,Age,Sex,Position in Household,Tags
11240,family,33694,24,0,family_member,
11241,family,33695,88,1,family_member,
11241,family,33696,65,0,family_member,
11241,family,33697,52,0,family_member,
11241,family,33698,54,0,family_member,
11242,family,33699,58,1,family_member,
11242,family,33700,38,0,family_member,
11242,family,33701,56,0,family_member,
11242,family,33702,76,1,family_member,
11243,family,33703,78,1,family_member,
11243,family,33704,89,0,family_member,
11243,family,33705,28,0,family_member,
11243,family,33706,55,1,family_member,
11244,family,33707,58,1,family_member,
11244,family,33708,44,1,family_member,
11244,family,33709,62,0,family_member,
11244,family,33710,44,0,family_member,
11245,family,33711,63,0,family_member,
11245,family,33712,59,0,family_member,
11245,family,33713,68,0,family_member,
11245,family,33714,89,1,family_member,
11246,family,33715,22,0,family_member,
11246,family,33716,41,0,family_member,
11246,family,33717,58,1,family_member,
11246,family,33718,27,0,family_member,
11247,family,33719,72,0,family_member,
11247,family,33720,30,1,family_member,
11247,family,33721,28,1,family_member,
11247,family,33722,77,1,family_member,
11248,family,33723,35,0,family_member,
11248,family,33724,56,1,family_member,
11248,family,33725,52,0,family_member,
11248,family,33726,23,1,family_member,
11249,family,33727,71,1,family_member,
11249,family,33728,58,0,family_member,
11249,family,33729,53,0,family_member,
11249,family,33730,70,0,family_member,
11250,family,33731,73,0,family_member,
11250,family,33732,55,1,family_member,
11250,family,33733,54,0,family_member,
11250,family,33734,54,0,family_member,
11251,family,33735,36,1,family_member,
11251,family,33736,24,0,family_member,
11251,family,33737,21,0,family_member,
11251,family,33738,30,0,family_member,
11252,family,33739,28,0,family_member,
11252,family,33740,88,1,family_member,
11252,family,33741,44,0,family_member,
11252,family,33742,37,1,family_member,
11253,family,33743,47,0,family_member,
11253,family,33744,73,0,family_member,
11253,family,33745,63,1,family_member,
11253,family,33746,74,0,family_member,
11254,family,33747,38,1,family_member,
11254,family,33748,35,0,family_member,
11254,family,33749,19,0,family_member,
11254,family,33750,28,0,family_member,
11255,family,33751,37,1,family_member,
11255,family,33752,26,0,family_member,
11255,family,33753,68,1,family_member,
11255,family,33754,70,1,family_member,
11256,family,33755,25,1,family_member,
11256,family,33756,79,1,family_member,
11256,family,33757,75,0,family_member,
11256,family,33758,22,0,family_member,
11257,family,33759,56,1,family_member,
11257,family,33760,71,0,family_member,
11257,family,33761,44,0,family_member,
11257,family,33762,35,0,family_member,
11258,family,33763,32,0,family_member,
11258,family,33764,43,0,family_member,
11258,family,33765,40,1,family_member,
11258,family,33766,78,1,family_member,
11259,family,33767,80,1,family_member,
11259,family,33768,27,0,family_member,
11259,family,33769,75,0,family_member,
11259,family,33770,29,1,family_member,
11260,family,33771,18,0,family_member,
11260,family,33772,47,0,family_member,
11260,family,33773,47,1,family_member,
11260,family,33774,55,1,family_member,
11261,family,33775,21,1,family_member,
11261,family,33776,33,1,family_member,
11261,family,33777,32,0,family_member,
11261,family,33778,38,1,family_member,
11262,family,33779,70,1,family_member,
11262,family,33780,53,0,family_member,
11262,family,33781,55,1,family_member,
11262,family,33782,20,1,family_member,
11263,family,33783,51,0,family_member,
11263,family,33784,73,1,family_member,
11263,family,33785,32,0,family_member,
11263,family,33786,88,1,family_member,
11264,family,33787,59,0,family_member,
11264,family,33788,70,1,family_member,
11264,family,33789,62,0,family_member,
11264,family,33790,76,0,family_member,
11265,family,33791,62,0,family_member,
11265,family,33792,42,1,family_member,
11265,family,33793,32,0,family_member,
11265,family,33794,89,0,family_member,
11266,family,33795,79,1,family_member,
11266,family,33796,58,1,family_member,
11266,family,33797,42,0,family_member,
11266,family,33798,63,0,family_member,
11267,family,33799,52,1,family_member,
11267,family,33800,45,1,family_member,
11267,family,33801,57,1,family_member,
11267,family,33802,64,1,family_member,
11268,family,33803,61,1,family_member,
11268,family,33804,80,1,family_member,
11268,family,33805,83,0,family_member,
11268,family,33806,38,0,family_member,
11269,family,33807,23,0,family_member,
11269,family,33808,22,0,family_member,
11269,family,33809,57,1,family_member,
11269,family,33810,53,0,family_member,
11270,family,33811,80,0,family_member,
11270,family,33812,51,1,family_member,
11270,family,33813,33,0,family_member,
11270,family,33814,67,1,family_member,
11271,family,33815,44,1,family_member,
11271,family,33816,43,0,family_member,
11271,family,33817,78,0,family_member,
11271,family,33818,70,0,family_member,
11272,family,33819,63,0,family_member,
11272,family,33820,80,1,family_member,
11272,family,33821,18,0,family_member,
11272,family,33822,70,1,family_member,
11273,family,33823,20,0,family_member,
11273,family,33824,72,1,family_member,
11273,family,33825,48,0,family_member,
11273,family,33826,24,0,family_member,
11274,family,33827,30,1,family_member,
11274,family,33828,48,0,family_member,
11274,family,33829,89,0,family_member,
11274,family,33830,48,0,family_member,
11275,family,33831,35,1,family_member,
11275,family,33832,24,1,family_member,
11275,family,33833,68,1,family_member,
11275,family,33834,61,1,family_member,
11276,family,33835,47,0,family_member,
11276,family,33836,66,0,family_member,
11276,family,33837,23,0,family_member,
11276,family,33838,52,0,family_member,
11277,family,33839,82,0,family_member,
11277,family,33840,48,0,family_member,
11277,family,33841,49,0,family_member,
11277,family,33842,47,1,family_member,
11278,family,33843,62,1,family_member,
11278,family,33844,85,0,family_member,
11278,family,33845,18,1,family_member,
11278,family,33846,19,1,family_member,
11279,family,33847,63,1,family_member,
11279,family,33848,41,1,family_member,
11279,family,33849,36,0,family_member,
11279,family,33850,54,0,family_member,
11280,family,33851,53,1,family_member,
11280,family,33852,43,0,family_member,
11280,family,33853,44,1,family_member,
11280,family,33854,71,1,family_member,
11281,family,33855,81,1,family_member,
11281,family,33856,58,1,family_member,
11281,family,33857,78,0,family_member,
11281,family,33858,43,0,family_member,
11282,family,33859,83,1,family_member,
11282,family,33860,52,1,family_member,
11282,family,33861,57,1,family_member,
11282,family,33862,18,0,family_member,
11283,family,33863,69,1,family_member,
11283,family,33864,71,0,family_member,
11283,family,33865,77,0,family_member,
11283,family,33866,76,1,family_member,
11284,family,33867,36,0,family_member,
11284,family,33868,65,0,family_member,
11284,family,33869,86,1,family_member,
11284,family,33870,60,0,family_member,
11285,family,33871,75,0,family_member,
11285,family,33872,88,1,family_member,
11285,family,33873,74,0,family_member,
11285,family,33874,49,1,family_member,
11286,family,33875,75,0,family_member,
11286,family,33876,45,0,family_member,
11286,family,33877,82,1,family_member,
11286,family,33878,59,1,family_member,
11287,family,33879,20,1,family_member,
11287,family,33880,26,0,family_member,
11287,family,33881,69,0,family_member,
11287,family,33882,18,1,family_member,
11288,family,33883,69,1,family_member,
11288,family,33884,35,1,family_member,
11288,family,33885,43,0,family_member,
11288,family,33886,82,0,family_member,
11289,family,33887,47,0,family_member,
11289,family,33888,57,0,family_member,
11289,family,33889,51,1,family_member,
11289,family,33890,28,1,family_member,
11290,family,33891,61,1,family_member,
11290,family,33892,66,1,family_member,
11290,family,33893,68,1,family_member,
11290,family,33894,23,0,family_member,
11291,family,33895,42,1,family_member,
11291,family,33896,34,0,family_member,
11291,family,33897,18,1,family_member,
11291,family,33898,51,0,family_member,
11292,family,33899,60,1,family_member,
11292,family,33900,66,0,family_member,
11292,family,33901,56,0,family_member,
11292,family,33902,55,1,family_member,
11293,family,33903,66,0,family_member,
11293,family,33904,22,0,family_member,
11293,family,33905,80,0,family_member,
11293,family,33906,75,1,family_member,
11294,family,33907,50,0,family_member,
11294,family,33908,80,1,family_member,
11294,family,33909,31,0,family_member,
11294,family,33910,65,1,family_member,
11295,family,33911,53,1,family_member,
11295,family,33912,22,1,family_member,
11295,family,33913,36,1,family_member,
11295,family,33914,81,1,family_member,
11296,family,33915,68,0,family_member,
11296,family,33916,26,0,family_member,
11296,family,33917,48,0,family_member,
11296,family,33918,23,0,family_member,
11297,family,33919,39,1,family_member,
11297,family,33920,73,1,family_member,
11297,family,33921,28,1,family_member,
11297,family,33922,35,0,family_member,
11298,family,33923,21,0,family_member,
11298,family,33924,66,1,family_member,
11298,family,33925,73,1,family_member,
11298,family,33926,43,0,family_member,
11298,family,33927,41,0,family_member,
11299,family,33928,33,0,family_member,
11299,family,33929,20,1,family_member,
11299,family,33930,49,0,family_member,
11299,family,33931,89,1,family_member,
11299,family,33932,25,0,family_member,
11300,family,33933,24,1,family_member,
11300,family,33934,32,0,family_member,
11300,family,33935,63,1,family_member,
11300,family,33936,78,0,family_member,
11300,family,33937,53,1,family_member,
11301,family,33938,49,1,family_member,
11301,family,33939,77,1,family_member,
11301,family,33940,75,0,family_member,
11301,family,33941,47,1,family_member,
11301,family,33942,68,0,family_member,
11302,family,33943,77,1,family_member,
11302,family,33944,59,1,family_member,
11302,family,33945,80,1,family_member,
11302,family,33946,58,0,family_member,
11302,family,33947,75,0,family_member,
11303,family,33948,56,1,family_member,
11303,family,33949,78,0,family_member,
11303,family,33950,61,0,family_member,
11303,family,33951,44,1,family_member,
11303,family,33952,59,1,family_member,
11304,family,33953,51,0,family_member,
11304,family,33954,89,0,family_member,
11304,family,33955,26,1,family_member,
11304,family,33956,67,1,family_member,
11304,family,33957,66,1,family_member,
11305,family,33958,79,0,family_member,
11305,family,33959,53,1,family_member,
11305,family,33960,53,0,family_member,
11305,family,33961,81,0,family_member,
11305,family,33962,70,1,family_member,
11306,family,33963,88,1,family_member,
11306,family,33964,29,1,family_member,
11306,family,33965,47,0,family_member,
11306,family,33966,41,1,family_member,
11306,family,33967,58,0,family_member,
11307,family,33968,79,0,family_member,
11307,family,33969,30,1,family_member,
11307,family,33970,69,1,family_member,
11307,family,33971,22,1,family_member,
11307,family,33972,63,1,family_member,
11308,family,33973,25,0,family_member,
11308,family,33974,71,0,family_member,
11308,family,33975,84,1,family_member,
11308,family,33976,68,0,family_member,
11308,family,33977,78,0,family_member,
11309,family,33978,56,1,family_member,
11309,family,33979,56,1,family_member,
11309,family,33980,65,1,family_member,
11309,family,33981,81,0,family_member,
11309,family,33982,28,1,family_member,
11310,family,33983,50,0,family_member,
11310,family,33984,69,1,family_member,
11310,family,33985,45,0,family_member,
11310,family,33986,66,1,family_member,
11310,family,33987,70,1,family_member,
11311,family,33988,77,1,family_member,
11311,family,33989,20,0,family_member,
11311,family,33990,41,0,family_member,
11311,family,33991,78,0,family_member,
11311,family,33992,73,1,family_member,
11312,family,33993,30,0,family_member,
11312,family,33994,63,1,family_member,
11312,family,33995,86,0,family_member,
11312,family,33996,33,1,family_member,
11312,family,33997,33,0,family_member,
11313,family,33998,74,1,family_member,
11313,family,33999,73,0,family_member,
11313,family,34000,52,0,family_member,
11313,family,34001,32,1,family_member,
11313,family,34002,52,0,family_member,
11314,family,34003,48,0,family_member,
11314,family,34004,84,1,family_member,
11314,family,34005,61,0,family_member,
11314,family,34006,53,1,family_member,
11314,family,34007,63,1,family_member,
11315,family,34008,43,1,family_member,
11315,family,34009,32,0,family_member,
11315,family,34010,62,1,family_member,
11315,family,34011,57,1,family_member,
11315,family,34012,53,0,family_member,
11316,family,34013,65,0,family_member,
11316,family,34014,18,0,family_member,
11316,family,34015,37,1,family_member,
11316,family,34016,76,1,family_member,
11316,family,34017,65,0,family_member,
11317,family,34018,31,0,family_member,
11317,family,34019,78,0,family_member,
11317,family,34020,70,1,family_member,
11317,family,34021,75,0,family_member,
11317,family,34022,61,0,family_member,
11318,family,34023,85,1,family_member,
11318,family,34024,82,1,family_member,
11318,family,34025,46,1,family_member,
11318,family,34026,40,0,family_member,
11318,family,34027,75,1,family_member,
11319,family,34028,33,1,family_member,
11319,family,34029,40,1,family_member,
11319,family,34030,64,1,family_member,
11319,family,34031,18,0,family_member,
11319,family,34032,58,0,family_member,
11320,family,34033,85,0,family_member,
11320,family,34034,25,0,family_member,
11320,family,34035,52,0,family_member,
11320,family,34036,23,0,family_member,
11320,family,34037,76,0,family_member,
11321,family,34038,84,1,family_member,
11321,family,34039,89,1,family_member,
11321,family,34040,81,1,family_member,
11321,family,34041,46,1,family_member,
11321,family,34042,27,1,family_member,
11322,family,34043,84,0,family_member,
11322,family,34044,83,1,family_member,
11322,family,34045,71,1,family_member,
11322,family,34046,39,0,family_member,
11322,family,34047,45,0,family_member,
11323,family,34048,31,0,family_member,
11323,family,34049,88,0,family_member,
11323,family,34050,83,1,family_member,
11323,family,34051,83,1,family_member,
11323,family,34052,31,0,family_member,
11324,family,34053,65,1,family_member,
11324,family,34054,56,0,family_member,
11324,family,34055,25,0,family_member,
11324,family,34056,48,0,family_member,
11324,family,34057,83,1,family_member,
11325,family,34058,42,0,family_member,
11325,family,34059,35,1,family_member,
11325,family,34060,48,1,family_member,
11325,family,34061,56,1,family_member,
11325,family,34062,32,0,family_member,
11326,family,34063,87,1,family_member,
11326,family,34064,40,0,family_member,
11326,family,34065,82,0,family_member,
11326,family,34066,30,1,family_member,
11326,family,34067,54,1,family_member,
11327,family,34068,56,1,family_member,
11327,family,34069,35,1,family_member,
11327,family,34070,60,1,family_member,
11327,family,34071,51,0,family_member,
11327,family,34072,21,0,family_member,
11328,family,34073,24,1,family_member,
11328,family,34074,20,0,family_member,
11328,family,34075,74,1,family_member,
11328,family,34076,72,1,family_member,
11328,family,34077,32,0,family_member,
11329,family,34078,24,0,family_member,
11329,family,34079,68,0,family_member,
11329,family,34080,57,0,family_member,
11329,family,34081,21,1,family_member,
11329,family,34082,35,0,family_member,
11330,family,34083,85,0,family_member,
11330,family,34084,19,0,family_member,
11330,family,34085,37,1,family_member,
11330,family,34086,48,0,family_member,
11330,family,34087,85,0,family_member,
11331,family,34088,75,0,family_member,
11331,family,34089,26,0,family_member,
11331,family,34090,58,0,family_member,
11331,family,34091,30,0,family_member,
11331,family,34092,19,1,family_member,
11332,family,34093,52,1,family_member,
11332,family,34094,27,1,family_member,
11332,family,34095,50,1,family_member,
11332,family,34096,50,1,family_member,
11332,family,34097,63,0,family_member,
11333,family,34098,70,0,family_member,
11333,family,34099,75,1,family_member,
11333,family,34100,76,1,family_member,
11333,family,34101,39,1,family_member,
11333,family,34102,82,0,family_member,
11334,family,34103,71,1,family_member,
11334,family,34104,76,0,family_member,
11334,family,34105,40,1,family_member,
11334,family,34106,50,0,family_member,
11334,family,34107,44,0,family_member,
11335,family,34108,23,1,family_member,
11335,family,34109,19,1,family_member,
11335,family,34110,73,0,family_member,
11335,family,34111,55,0,family_member,
11335,family,34112,82,1,family_member,
11336,family,34113,74,0,family_member,
11336,family,34114,40,0,family_member,
11336,family,34115,60,0,family_member,
11336,family,34116,22,0,family_member,
11336,family,34117,57,0,family_member,
11337,family,34118,37,1,family_member,
11337,family,34119,86,0,family_member,
11337,family,34120,49,1,family_member,
11337,family,34121,70,0,family_member,
11337,family,34122,37,0,family_member,
11338,family,34123,25,1,family_member,
11338,family,34124,47,1,family_member,
11338,family,34125,19,0,family_member,
11338,family,34126,66,1,family_member,
11338,family,34127,76,1,family_member,
11339,family,34128,32,0,family_member,
11339,family,34129,43,0,family_member,
11339,family,34130,76,1,family_member,
11339,family,34131,32,1,family_member,
11339,family,34132,83,0,family_member,
11340,family,34133,53,0,family_member,
11340,family,34134,40,1,family_member,
11340,family,34135,80,0,family_member,
11340,family,34136,28,1,family_member,
11340,family,34137,73,0,family_member,
11341,family,34138,41,0,family_member,
11341,family,34139,71,0,family_member,
11341,family,34140,70,0,family_member,
11341,family,34141,76,1,family_member,
11341,family,34142,49,0,family_member,
11342,family,34143,62,0,family_member,
11342,family,34144,61,0,family_member,
11342,family,34145,56,1,family_member,
11342,family,34146,62,1,family_member,
11342,family,34147,53,0,family_member,
11343,family,34148,51,0,family_member,
11343,family,34149,19,1,family_member,
11343,family,34150,20,0,family_member,
11343,family,34151,55,1,family_member,
11343,family,34152,85,1,family_member,
11344,family,34153,19,1,family_member,
11344,family,34154,49,1,family_member,
11344,family,34155,27,0,family_member,
11344,family,34156,84,1,family_member,
11344,family,34157,35,0,family_member,
11345,family,34158,62,1,family_member,
11345,family,34159,65,1,family_member,
11345,family,34160,49,0,family_member,
11345,family,34161,54,1,family_member,
11345,family,34162,62,1,family_member,
11346,family,34163,61,0,family_member,
11346,family,34164,83,0,family_member,
11346,family,34165,69,1,family_member,
11346,family,34166,88,0,family_member,
11346,family,34167,38,1,family_member,
11347,family,34168,23,0,family_member,
11347,family,34169,87,0,family_member,
11347,family,34170,52,0,family_member,
11347,family,34171,64,1,family_member,
11347,family,34172,63,0,family_member,
11348,family,34173,22,0,family_member,
11348,family,34174,52,1,family_member,
11348,family,34175,19,0,family_member,
11348,family,34176,25,0,family_member,
11348,family,34177,62,0,family_member,
11349,family,34178,67,1,family_member,
11349,family,34179,50,1,family_member,
11349,family,34180,36,0,family_member,
11349,family,34181,51,1,family_member,
11349,family,34182,82,1,family_member,
11350,family,34183,46,1,family_member,
11350,family,34184,24,0,family_member,
11350,family,34185,73,1,family_member,
11350,family,34186,40,1,family_member,
11350,family,34187,42,1,family_member,
11351,family,34188,61,1,family_member,
11351,family,34189,88,0,family_member,
11351,family,34190,53,1,family_member,
11351,family,34191,60,1,family_member,
11351,family,34192,75,0,family_member,
11352,family,34193,66,0,family_member,
11352,family,34194,62,0,family_member,
11352,family,34195,23,0,family_member,
11352,family,34196,37,1,family_member,
11352,family,34197,80,0,family_member,
11353,family,34198,71,0,family_member,
11353,family,34199,75,1,family_member,
11353,family,34200,42,1,family_member,
11353,family,34201,34,0,family_member,
11353,family,34202,57,1,family_member,
11354,family,34203,82,0,family_member,
11354,family,34204,31,1,family_member,
11354,family,34205,20,1,family_member,
11354,family,34206,82,0,family_member,
11354,family,34207,38,1,family_member,
11355,family,34208,54,1,family_member,
11355,family,34209,62,0,family_member,
11355,family,34210,46,0,family_member,
11355,family,34211,25,0,family_member,
11355,family,34212,39,1,family_member,
11356,family,34213,39,0,family_member,
11356,family,34214,49,1,family_member,
11356,family,34215,21,1,family_member,
11356,family,34216,72,1,family_member,
11356,family,34217,83,0,family_member,
11357,family,34218,73,0,family_member,
11357,family,34219,89,0,family_member,
11357,family,34220,37,1,family_member,
11357,family,34221,78,0,family_member,
11357,family,34222,32,1,family_member,
11358,family,34223,24,1,family_member,
11358,family,34224,22,1,family_member,
11358,family,34225,72,0,family_member,
11358,family,34226,51,0,family_member,
11358,family,34227,78,1,family_member,
11359,family,34228,61,1,family_member,
11359,family,34229,51,1,family_member,
11359,family,34230,39,1,family_member,
11359,family,34231,55,0,family_member,
11359,family,34232,84,0,family_member,
11360,family,34233,88,1,family_member,
11360,family,34234,70,1,family_member,
11360,family,34235,24,0,family_member,
11360,family,34236,25,0,family_member,
11360,family,34237,66,1,family_member,
11361,family,34238,23,0,family_member,
11361,family,34239,33,0,family_member,
11361,family,34240,33,0,family_member,
11361,family,34241,61,1,family_member,
11361,family,34242,60,1,family_member,
11362,family,34243,63,0,family_member,
11362,family,34244,20,1,family_member,
11362,family,34245,76,1,family_member,
11362,family,34246,50,1,family_member,
11362,family,34247,86,0,family_member,
11363,family,34248,65,1,family_member,
11363,family,34249,81,1,family_member,
11363,family,34250,73,1,family_member,
11363,family,34251,45,0,family_member,
11363,family,34252,82,1,family_member,
11364,family,34253,85,0,family_member,
11364,family,34254,22,1,family_member,
11364,family,34255,87,0,family_member,
11364,family,34256,78,1,family_member,
11364,family,34257,29,1,family_member,
11365,family,34258,23,0,family_member,
11365,family,34259,36,0,family_member,
11365,family,34260,58,0,family_member,
11365,family,34261,67,0,family_member,
11365,family,34262,29,0,family_member,
11366,family,34263,22,0,family_member,
11366,family,34264,48,1,family_member,
11366,family,34265,32,1,family_member,
11366,family,34266,76,1,family_member,
11366,family,34267,72,0,family_member,
11367,family,34268,85,0,family_member,
11367,family,34269,28,0,family_member,
11367,family,34270,62,0,family_member,
11367,family,34271,27,1,family_member,
11367,family,34272,62,0,family_member,
11368,family,34273,61,1,family_member,
11368,family,34274,41,1,family_member,
11368,family,34275,83,0,family_member,
11368,family,34276,33,0,family_member,
11368,family,34277,44,0,family_member,
11369,family,34278,82,0,family_member,
11369,family,34279,31,0,family_member,
11369,family,34280,60,1,family_member,
11369,family,34281,57,0,family_member,
11369,family,34282,89,1,family_member,
11370,family,34283,78,1,family_member,
11370,family,34284,88,0,family_member,
11370,family,34285,86,0,family_member,
11370,family,34286,81,0,family_member,
11370,family,34287,86,0,family_member,
11371,family,34288,59,1,family_member,
11371,family,34289,39,0,family_member,
11371,family,34290,87,0,family_member,
11371,family,34291,88,0,family_member,
11371,family,34292,61,1,family_member,
11372,family,34293,34,1,family_member,
11372,family,34294,61,1,family_member,
11372,family,34295,28,1,family_member,
11372,family,34296,72,0,family_member,
11372,family,34297,22,1,family_member,
11373,family,34298,69,0,family_member,
11373,family,34299,62,1,family_member,
11373,family,34300,44,1,family_member,
11373,family,34301,43,0,family_member,
11373,family,34302,18,0,family_member,
11374,family,34303,72,1,family_member,
11374,family,34304,86,0,family_member,
11374,family,34305,57,1,family_member,
11374,family,34306,55,0,family_member,
11374,family,34307,36,0,family_member,
11375,family,34308,67,0,family_member,
11375,family,34309,77,0,family_member,
11375,family,34310,53,0,family_member,
11375,family,34311,24,0,family_member,
11375,family,34312,71,0,family_member,
11376,family,34313,47,0,family_member,
11376,family,34314,73,1,family_member,
11376,family,34315,44,0,family_member,
11376,family,34316,73,0,family_member,
11376,family,34317,48,0,family_member,
11377,family,34318,45,1,family_member,
11377,family,34319,42,0,family_member,
11377,family,34320,21,1,family_member,
11377,family,34321,19,0,family_member,
11377,family,34322,23,0,family_member,
11378,family,34323,26,1,family_member,
11378,family,34324,72,0,family_member,
11378,family,34325,30,1,family_member,
11378,family,34326,20,1,family_member,
11378,family,34327,69,1,family_member,
11379,family,34328,28,0,family_member,
11379,family,34329,70,0,family_member,
11379,family,34330,73,1,family_member,
11379,family,34331,82,0,family_member,
11379,family,34332,68,0,family_member,
11380,family,34333,48,0,family_member,
11380,family,34334,82,0,family_member,
11380,family,34335,74,0,family_member,
11380,family,34336,82,0,family_member,
11380,family,34337,46,1,family_member,
11381,family,34338,75,0,family_member,
11381,family,34339,79,1,family_member,
11381,family,34340,18,0,family_member,
11381,family,34341,25,0,family_member,
11381,family,34342,33,1,family_member,
11382,family,34343,54,0,family_member,
11382,family,34344,26,0,family_member,
11382,family,34345,87,0,family_member,
11382,family,34346,20,0,family_member,
11382,family,34347,64,1,family_member,
11383,family,34348,73,1,family_member,
11383,family,34349,48,1,family_member,
11383,family,34350,52,1,family_member,
11383,family,34351,67,0,family_member,
11383,family,34352,62,0,family_member,
11384,family,34353,26,1,family_member,
11384,family,34354,73,0,family_member,
11384,family,34355,87,1,family_member,
11384,family,34356,45,1,family_member,
11384,family,34357,78,1,family_member,
11385,family,34358,68,0,family_member,
11385,family,34359,41,1,family_member,
11385,family,34360,42,1,family_member,
11385,family,34361,48,0,family_member,
11385,family,34362,40,1,family_member,
11386,family,34363,80,1,family_member,
11386,family,34364,44,0,family_member,
11386,family,34365,73,1,family_member,
11386,family,34366,43,0,family_member,
11386,family,34367,24,0,family_member,
11387,family,34368,37,1,family_member,
11387,family,34369,86,1,family_member,
11387,family,34370,86,0,family_member,
11387,family,34371,36,1,family_member,
11387,family,34372,24,1,family_member,
11388,family,34373,69,0,family_member,
11388,family,34374,80,0,family_member,
11388,family,34375,87,1,family_member,
11388,family,34376,65,0,family_member,
11388,family,34377,63,0,family_member,
11389,family,34378,41,0,family_member,
11389,family,34379,84,0,family_member,
11389,family,34380,39,1,family_member,
11389,family,34381,38,1,family_member,
11389,family,34382,63,1,family_member,
11390,family,34383,75,0,family_member,
11390,family,34384,27,0,family_member,
11390,family,34385,86,1,family_member,
11390,family,34386,62,0,family_member,
11390,family,34387,37,1,family_member,
11391,family,34388,23,1,family_member,
11391,family,34389,36,0,family_member,
11391,family,34390,28,0,family_member,
11391,family,34391,67,0,family_member,
11391,family,34392,33,1,family_member,
11392,family,34393,65,0,family_member,
11392,family,34394,21,1,family_member,
11392,family,34395,37,1,family_member,
11392,family,34396,22,1,family_member,
11392,family,34397,54,1,family_member,
11393,family,34398,74,1,family_member,
11393,family,34399,51,0,family_member,
11393,family,34400,38,0,family_member,
11393,family,34401,77,1,family_member,
11393,family,34402,30,1,family_member,
11394,family,34403,35,1,family_member,
11394,family,34404,29,1,family_member,
11394,family,34405,23,1,family_member,
11394,family,34406,54,1,family_member,
11394,family,34407,85,1,family_member,
11395,family,34408,47,1,family_member,
11395,family,34409,31,1,family_member,
11395,family,34410,74,1,family_member,
11395,family,34411,19,0,family_member,
11395,family,34412,65,1,family_member,
11396,family,34413,47,0,family_member,
11396,family,34414,41,0,family_member,
11396,family,34415,26,0,family_member,
11396,family,34416,22,1,family_member,
11396,family,34417,41,0,family_member,
11397,family,34418,32,0,family_member,
11397,family,34419,45,0,family_member,
11397,family,34420,88,1,family_member,
11397,family,34421,33,0,family_member,
11397,family,34422,27,1,family_member,
11398,family,34423,46,0,family_member,
11398,family,34424,58,1,family_member,
11398,family,34425,29,0,family_member,
11398,family,34426,27,0,family_member,
11398,family,34427,46,1,family_member,
11399,family,34428,19,1,family_member,
11399,family,34429,31,0,family_member,
11399,family,34430,79,1,family_member,
11399,family,34431,51,0,family_member,
11399,family,34432,65,1,family_member,
11400,family,34433,48,1,family_member,
11400,family,34434,67,0,family_member,
11400,family,34435,50,1,family_member,
11400,family,34436,88,0,family_member,
11400,family,34437,25,0,family_member,
11401,family,34438,64,1,family_member,
11401,family,34439,36,0,family_member,
11401,family,34440,33,1,family_member,
11401,family,34441,40,1,family_member,
11401,family,34442,76,1,family_member,
11402,family,34443,50,0,family_member,
11402,family,34444,84,1,family_member,
11402,family,34445,21,0,family_member,
11402,family,34446,81,1,family_member,
11402,family,34447,39,0,family_member,
11403,family,34448,83,0,family_member,
11403,family,34449,54,0,family_member,
11403,family,34450,64,1,family_member,
11403,family,34451,18,0,family_member,
11403,family,34452,55,1,family_member,
11404,family,34453,62,1,family_member,
11404,family,34454,65,0,family_member,
11404,family,34455,77,1,family_member,
11404,family,34456,21,1,family_member,
11404,family,34457,20,0,family_member,
11405,family,34458,73,0,family_member,
11405,family,34459,60,1,family_member,
11405,family,34460,80,1,family_member,
11405,family,34461,39,0,family_member,
11405,family,34462,67,1,family_member,
11406,family,34463,36,0,family_member,
11406,family,34464,46,0,family_member,
11406,family,34465,49,0,family_member,
11406,family,34466,47,0,family_member,
11406,family,34467,29,1,family_member,
11407,family,34468,21,0,family_member,
11407,family,34469,36,0,family_member,
11407,family,34470,83,1,family_member,
11407,family,34471,77,1,family_member,
11407,family,34472,59,1,family_member,
11408,family,34473,18,0,family_member,
11408,family,34474,45,1,family_member,
11408,family,34475,64,1,family_member,
11408,family,34476,57,1,family_member,
11408,family,34477,79,1,family_member,
11409,family,34478,57,0,family_member,
11409,family,34479,32,0,family_member,
11409,family,34480,27,0,family_member,
11409,family,34481,72,1,family_member,
11409,family,34482,32,0,family_member,
11410,family,34483,68,0,family_member,
11410,family,34484,31,0,family_member,
11410,family,34485,18,0,family_member,
11410,family,34486,32,1,family_member,
11410,family,34487,48,0,family_member,
11411,family,34488,53,1,family_member,
11411,family,34489,21,1,family_member,
11411,family,34490,40,1,family_member,
11411,family,34491,86,0,family_member,
11411,family,34492,82,1,family_member,
11412,family,34493,78,0,family_member,
11412,family,34494,38,1,family_member,
11412,family,34495,46,1,family_member,
11412,family,34496,78,1,family_member,
11412,family,34497,25,1,family_member,
11413,family,34498,63,1,family_member,
11413,family,34499,75,1,family_member,
11413,family,34500,71,0,family_member,
11413,family,34501,29,0,family_member,
11413,family,34502,89,1,family_member,
11414,family,34503,87,0,family_member,
11414,family,34504,86,0,family_member,
11414,family,34505,70,0,family_member,
11414,family,34506,37,1,family_member,
11414,family,34507,31,0,family_member,
11415,family,34508,46,0,family_member,
11415,family,34509,76,1,family_member,
11415,family,34510,25,1,family_member,
11415,family,34511,28,0,family_member,
11415,family,34512,60,1,family_member,
11416,family,34513,52,1,family_member,
11416,family,34514,43,0,family_member,
